% Model,modes.mph
0.25,0.11000000000000001,0.0023400758297450206-3987701.0071873693i,-33.14319763903048
0.25,0.11000000000000001,-0.0010427861910883227-3997159.312716593i,-14.491865186633516
0.25,0.11000000000000001,1.1243029465103624E-9-4149757.3713701055i,0.08861316468371883
0.25,0.11000000000000001,-4374974.192649314i,-11.322797445654784
0.25,0.12000000000000002,-0.0014666205410781132-3988194.1741908006i,-12.630610832454689
0.25,0.12000000000000002,0.0010831093165535708-3997845.912219036i,-8.975793695305162
0.25,0.12000000000000002,-4154904.8726048125i,0.14397143461055936
0.25,0.12000000000000002,4.023773236934417E-9-4477867.050689797i,-6.97071981069169
0.25,0.13,-0.006844685669189042-3988826.9900518088i,-8.268980269700041
0.25,0.13,-9.209927484244586E-4-3998610.499837698i,-6.913617931026464
0.25,0.13,-1.4545901686131068E-9-4159186.9255256252i,0.1784876016397448
0.25,0.13,-4610362.987735562i,-5.6278224124588645
0.25,0.14,-0.0061003303230326355-3989597.4627249655i,-6.486148931791505
0.25,0.14,2.780466943255025E-4-3999460.7496972946i,-5.874945589751363
0.25,0.14,4.906978847492916E-10-4163043.9398185536i,0.20011496845279478
0.25,0.14,1.5761382719147933E-9-4774121.066908234i,-5.028704229490484
0.25,0.15000000000000002,0.01046921064027874-3990477.261633264i,-5.595750624017507
0.25,0.15000000000000002,-1.817104673289733E-5-4000391.5986211575i,-5.241558793835597
0.25,0.15000000000000002,-4166724.078684829i,0.2138109599556846
0.25,0.15000000000000002,-4966603.881957087i,-4.71988067851352
0.25,0.16000000000000003,0.010965472916253105-3991408.0582300364i,-5.119540508267985
0.25,0.16000000000000003,0.0017704242185355096-4001383.3962441836i,-4.809624058218824
0.25,0.16000000000000003,8.28125557573745E-10-4170081.8926887396i,0.22227415263635966
0.25,0.16000000000000003,-5181688.642617827i,-4.559235046542933
0.25,0.17,-0.0076551307226976634-3992339.187745877i,-4.822871861706015
0.25,0.17,1.0729047166216164E-4-4002422.8701505326i,-4.588532099305188
0.25,0.17,-4173082.3162192013i,0.22747930640648706
0.25,0.17,-5409562.871691096i,-4.477773849085301
0.25,0.18000000000000002,0.010089567800914252-3993243.044132506i,-4.616097618485658
0.25,0.18000000000000002,-0.002815163896748517-4003524.705715732i,-4.53266889150777
0.25,0.18000000000000002,-4.904620412483189E-10-4175897.3060381305i,0.23032265356622286
0.25,0.18000000000000002,-5642724.391578069i,-4.447334422706675
0.25,0.19000000000000003,-2.841275042789349E-4-3994113.230622212i,-4.508013172717
0.25,0.19000000000000003,1.754479807319287E-4-4004732.237132839i,-4.445449595203569
0.25,0.19000000000000003,-4178759.962963659i,0.2316038920675522
0.25,0.19000000000000003,-5872829.264631102i,-4.452962366274768
0.25,0.2,-0.004756386741605177-3994945.28585494i,-4.434571875574307
0.25,0.2,2.078557125731948E-4-4006113.213458157i,-4.4256871916701686
0.25,0.2,-4182290.453839767i,0.23170155984770607
0.25,0.2,-6094194.293000063i,-4.485188396825313
0.25,0.21000000000000002,-0.0030644967705699363-3995718.944435494i,-4.39361950112133
0.25,0.21000000000000002,-3.1025869894473513E-5-4007660.3632950145i,-4.431946217748413
0.25,0.21000000000000002,-4.816200522214578E-10-4185467.481960551i,0.23106355175896595
0.25,0.21000000000000002,-5.779136884970143E-9-6300116.659659794i,-4.5312231179686755
0.25,0.22000000000000003,1.6580684447770362E-4-3996463.9791829158i,-4.380073392883547
0.25,0.22000000000000003,-7.660112407472073E-5-4009253.56053168i,-4.463128503782046
0.25,0.22000000000000003,7.373620091025935E-10-4187908.0763175017i,0.22954474084421533
0.25,0.22000000000000003,-6491003.545318861i,-4.603845507291823
0.25,0.23,-0.0010540450035374743-3984034.285605117i,-1.4255383419560002
0.25,0.23,1.406188576531146E-4-3997184.3649297557i,-4.360037254858952
0.25,0.23,3.957152109734423E-5-4011013.362574634i,-4.576298023189728
0.25,0.23,1.2996201601155414E-9-4190489.7114072167i,0.22794627484924135
0.25,0.24000000000000002,8.382644946176037E-4-3984148.4475946906i,-1.3538167995797177
0.25,0.24000000000000002,-6.406021607330911E-5-3997877.087972066i,-4.353912719373774
0.25,0.24000000000000002,2.5782220370194852E-5-4012844.05200916i,-4.759744376478575
0.25,0.24000000000000002,6.412145014610415E-10-4192661.215927028i,0.2257590973672957
0.25,0.25,7.548372530974827E-4-3984245.3086718614i,-1.2869126967119575
0.25,0.25,-2.2593017175916071E-4-3998521.6481805593i,-4.353043165601626
0.25,0.25,1.2173670308578534E-6-4015128.2920118226i,-5.0341319102011495
0.25,0.25,-7.97298851517621E-10-4195358.7841244545i,0.2234178720831936
0.25,0.26,6.653380402919373E-4-3984331.4202482086i,-1.2263718292038401
0.25,0.26,-4.6422867708136115E-4-3999130.54051777i,-4.357432540942303
0.25,0.26,-2.6277601355448174E-5-4017719.0239842925i,-5.457979833791939
0.25,0.26,-1.110337864892967E-9-4197826.655904696i,0.22089779097001186
0.25,0.27,-0.001078260438990767-3984409.7137352456i,-1.1701165242516227
0.25,0.27,-2.1413444827511358E-4-3999707.3687212854i,-4.36514253435095
0.25,0.27,-4.182873467831441E-6-4020698.1522875964i,-6.1761734820316745
0.25,0.27,-4200272.077045984i,0.21814554903588648
0.26,0.020000000000000018,0.005064121256898749-3988060.397599384i,52.7049926493225
0.26,0.020000000000000018,4.8141319914164234E-4-3997766.4911830034i,-65.91941983573909
0.26,0.020000000000000018,-4160422.85709773i,-7.672845659113539E-5
0.26,0.020000000000000018,-4443007.558504701i,12943.05787717181
0.26,0.03000000000000002,0.007741382180676634-3988064.4471650547i,50.644191750334905
0.26,0.03000000000000002,0.0018090246401999202-3997770.2548839203i,-59.890273333596745
0.26,0.03000000000000002,-1.189629788335143E-9-4160551.728414377i,-8.231369012211778E-4
0.26,0.03000000000000002,-4443191.106106554i,1192.4992696088113
0.26,0.04000000000000002,-2.015454996462332E-4-3988064.7851034626i,50.69159922712001
0.26,0.04000000000000002,-0.0037672560957666182-3997725.0764465122i,-53.1345212834796
0.26,0.04000000000000002,5.875950889529795E-10-4160124.8931275597i,-2.7789189976319386E-4
0.26,0.04000000000000002,-4442182.058160048i,3506.5678144903623
0.26,0.05000000000000002,-0.004092799636667087-3988061.0613037627i,52.95420265192208
0.26,0.05000000000000002,-0.0015215872854828138-3997721.3813915914i,-69.57614135219617
0.26,0.05000000000000002,-4159979.5856272425i,-2.0917659481504706E-4
0.26,0.05000000000000002,-4442118.376043555i,4638.53453059209
0.26,0.06000000000000002,7.857300477087586E-4-3988062.221514059i,52.896045587111274
0.26,0.06000000000000002,0.002104396255520986-3997729.4943639194i,-80.80929747729479
0.26,0.06000000000000002,6.077282362136396E-10-4160107.0573109933i,-8.411950909172411E-4
0.26,0.06000000000000002,-4442321.951722775i,1172.0338524262045
0.26,0.07000000000000002,0.0023009728111525597-3988055.8011400746i,53.215095556927
0.26,0.07000000000000002,0.001606502654845937-3997697.6297990456i,-86.17947898639521
0.26,0.07000000000000002,-4159754.470394367i,-8.544778281079394E-4
0.26,0.07000000000000002,7.363325911892664E-10-4441303.94079809i,1155.483984329596
0.26,0.08000000000000002,-0.004016193337828897-3988057.501480128i,52.69590175075307
0.26,0.08000000000000002,5.375733050194076E-4-3997672.4234177046i,-64.64060023293786
0.26,0.08000000000000002,-4159486.692752902i,-1.1326693678074332E-4
0.26,0.08000000000000002,5.50836652041705E-10-4440942.201680638i,8744.854956189081
0.26,0.09000000000000002,-0.0012545958088012532-3988056.564937808i,52.86646538441089
0.26,0.09000000000000002,6.30950057228771E-4-3997675.8056012816i,-83.18263679307647
0.26,0.09000000000000002,-4159540.122625634i,-9.606680231771288E-4
0.26,0.09000000000000002,-4440944.142540767i,1029.9227009027018
0.26,0.10000000000000002,0.002951863400353114-3988057.52857735i,52.733554873427735
0.26,0.10000000000000002,-0.003824874829602986-3997669.679855322i,-87.36503239739422
0.26,0.10000000000000002,-4159463.735331118i,-0.0011832315660672498
0.26,0.10000000000000002,-4440897.080328725i,836.6447353770582
0.26,0.11000000000000001,-0.0010038882163158358-3988061.738865785i,48.919924551342305
0.26,0.11000000000000001,2.519432386805325E-4-3997821.3187353513i,-41.1605637152921
0.26,0.11000000000000001,-4160813.0740583087i,5.027899215435064E-4
0.26,0.11000000000000001,-4444005.869585041i,-1906.7278138441802
0.26,0.12000000000000002,0.018657325651423574-3988612.56541175i,-31.44038956613141
0.26,0.12000000000000002,-1.1447610026109751E-4-3998288.111671613i,-15.381980495538428
0.26,0.12000000000000002,-4.758538877565514E-10-4166667.604863386i,0.06747371519051266
0.26,0.12000000000000002,1.6635273992761377E-9-4548376.442539699i,-14.839886815765922
0.26,0.13,0.03414584240898899-3989318.5865226905i,-13.232277426877307
0.26,0.13,-0.0039717078297899005-3999040.7672310905i,-9.358896362025328
0.26,0.13,6.210822006764457E-10-4172781.787094855i,0.11402444787452355
0.26,0.13,-4688555.396943613i,-8.784007317437464
0.26,0.14,0.007097304240700545-3990152.144597666i,-8.991169161269994
0.26,0.14,-0.0010386704969623038-3999881.510077422i,-7.165662796569954
0.26,0.14,-4177948.5588928545i,0.1457793378463227
0.26,0.14,-4860206.712184134i,-6.879640112096568
0.26,0.15000000000000002,0.0035732734414836266-3991081.7977263117i,-7.221570349300706
0.26,0.15000000000000002,-0.0031455408949272934-4000814.8650518768i,-5.983495429680558
0.26,0.15000000000000002,-4182626.02980205i,0.16784334461981623
0.26,0.15000000000000002,-5060171.301707282i,-5.989224822953383
0.26,0.16000000000000003,-0.0030907018943435497-3992033.5376895824i,-6.32578855683522
0.26,0.16000000000000003,0.0012520520551579668-4001824.213775832i,-5.259968368350763
0.26,0.16000000000000003,4.480916508467106E-9-4186709.3906339374i,0.18308909501128118
0.26,0.16000000000000003,-5280807.1143177785i,-5.510579558796458
0.26,0.17,0.002907376553244964-3992975.783673757i,-5.810133005826724
0.26,0.17,4.2771909146638553E-4-4002895.8189495867i,-4.8182805751592594
0.26,0.17,7.972646913121642E-10-4190397.223095538i,0.1934807772678758
0.26,0.17,-5512608.973389176i,-5.241772974616962
0.26,0.18000000000000002,-0.001694374265806663-3993886.430488526i,-5.50495778864727
0.26,0.18000000000000002,-9.123903506240125E-5-4004081.452070296i,-4.458159072100808
0.26,0.18000000000000002,-4193927.5750198974i,0.20093564854113027
0.26,0.18000000000000002,-5746755.641685483i,-5.078923539708838
0.26,0.19000000000000003,-0.006968528290279738-3994748.254679687i,-5.260962010233122
0.26,0.19000000000000003,0.00138622606095626-4005320.584733719i,-4.335130224075173
0.26,0.19000000000000003,-4197051.471960961i,0.20582610507499322
0.26,0.19000000000000003,-5976069.035375783i,-4.992041647536674
0.26,0.2,0.012730634852927934-3995564.431513929i,-5.1227923920455005
0.26,0.2,-0.001796459065954443-4006730.0133727137i,-4.159308359629875
0.26,0.2,-2.2534197428951147E-9-4200155.344387768i,0.209158437702904
0.26,0.2,3.746990871779198E-9-6194381.402626187i,-4.952831681308017
0.26,0.21000000000000002,-2.9223750295827365E-4-3996336.9740904532i,-4.985926201353262
0.26,0.21000000000000002,-2.3419903312616342E-4-4008346.305624652i,-4.111287991461468
0.26,0.21000000000000002,4.719283063502933E-10-4203581.027164578i,0.21143188328272208
0.26,0.21000000000000002,1.065293837528129E-9-6405338.025318232i,-4.937894504183408
0.26,0.22000000000000003,0.0027312576883639465-3983957.5758656235i,-1.5201137020275206
0.26,0.22000000000000003,0.0010399276426208946-3997055.889898512i,-4.951977343164851
0.26,0.22000000000000003,-1.587565066376925E-4-4010259.498450559i,-3.8942763769587776
0.26,0.22000000000000003,-4206795.650491869i,0.21249730639664852
0.26,0.23,-0.008096496720812876-3984079.150029992i,-1.4262632493809235
0.26,0.23,3.7782571413116234E-4-3997740.6178673604i,-4.9039336110208165
0.26,0.23,-5.372046434519902E-5-4012297.4467954827i,-3.8418217500185956
0.26,0.23,-4210191.066529993i,0.21238245133767839
0.26,0.24000000000000002,5.891145881367708E-4-3984186.230859999i,-1.338988525702274
0.26,0.24000000000000002,1.1187355457415003E-4-3998390.639046125i,-4.839476276703496
0.26,0.24000000000000002,9.11626512429806E-6-4014565.189920784i,-3.8228348727144033
0.26,0.24000000000000002,-4212959.375384774i,0.21281534586336304
0.26,0.25,0.007130927511789861-3984279.6474403045i,-1.2733368996098433
0.26,0.25,6.632928174435627E-5-3999024.8553629685i,-4.832100808614114
0.26,0.25,2.996699309262445E-6-4016877.254690447i,-3.767447099822204
0.26,0.25,-9.225736943284761E-10-4214787.850152095i,0.2118210216086977
0.26,0.26,-6.891765333790625E-4-3984362.45010303i,-1.2060981491596683
0.26,0.26,-4.502529916008778E-4-3999603.51421601i,-4.804416975577625
0.26,0.26,-1.1671431889007954E-6-4019872.3772677877i,-3.8050297926100005
0.26,0.26,-4217482.915640789i,0.21086489139655187
0.26,0.27,-0.0022259961246551925-3984438.026547696i,-1.1452095645713818
0.26,0.27,3.346455679602671E-4-4000148.2761421856i,-4.784893694627098
0.26,0.27,-1.7923605486285808E-6-4023332.4046439785i,-3.8929983773984813
0.26,0.27,-4220027.984317349i,0.20965322209741494
0.27,0.020000000000000018,-6.041170318496757E-4-3989132.9256780497i,68.58160417928988
0.27,0.020000000000000018,-3.892706555941185E-4-3998955.9564817087i,-44.884021791222565
0.27,0.020000000000000018,-4.947032919780972E-10-4177931.1464456846i,0.0018406733315207429
0.27,0.020000000000000018,-4644226.77481394i,-518.862784818348
0.27,0.03000000000000002,0.0023616179350705365-3989135.8516341033i,69.91094295069334
0.27,0.03000000000000002,2.835049516595127E-4-3998904.1309532304i,-69.98429502611542
0.27,0.03000000000000002,9.834968877494998E-10-4177550.1711514094i,3.102676727443171E-5
0.27,0.03000000000000002,-4643061.752927431i,-29808.281523181096
0.27,0.04000000000000002,3.4463058308327505E-5-3989141.172728302i,67.51013142927958
0.27,0.04000000000000002,-8.426182273367466E-7-3998960.4081403133i,-73.2713727198755
0.27,0.04000000000000002,-4178155.9832458543i,-7.217589620494232E-4
0.27,0.04000000000000002,-4644812.520205022i,1330.1332806704313
0.27,0.05000000000000002,5.666291617840785E-4-3989139.12671928i,71.34801777245818
0.27,0.05000000000000002,-0.0015664072250690267-3998887.0255072033i,-76.38585640247673
0.27,0.05000000000000002,-1.3044719938075493E-9-4177462.03301907i,4.450308807789213E-5
0.27,0.05000000000000002,-4643188.775796965i,-22136.557087596426
0.27,0.06000000000000002,0.008457831422606732-3989139.194079872i,71.06000904716035
0.27,0.06000000000000002,-7.966002334677618E-4-3998916.2946688556i,-72.47149367177654
0.27,0.06000000000000002,-1.1448047909008002E-9-4177659.7913505184i,1.8639630195371076E-4
0.27,0.06000000000000002,-4643870.871252845i,-5365.3926952659585
0.27,0.07000000000000002,0.002888977500037209-3989139.1221164265i,71.90215260677785
0.27,0.07000000000000002,1.949358598353113E-4-3998912.6693178862i,-92.80270527214527
0.27,0.07000000000000002,-4177703.3428083207i,-3.9870543718634367E-4
0.27,0.07000000000000002,-4643644.328634555i,2419.442685685705
0.27,0.08000000000000002,5.556545700221293E-4-3989130.3937995685i,71.2539868514283
0.27,0.08000000000000002,3.158006082306754E-4-3998892.4361791564i,-119.8896922201621
0.27,0.08000000000000002,-4177425.075943801i,-0.001086789407807609
0.27,0.08000000000000002,5.853540151425903E-10-4642887.542833162i,888.5325250658301
0.27,0.09000000000000002,-0.006559936043282638-3989132.4633936184i,69.14829365316332
0.27,0.09000000000000002,0.004138534020077015-3998877.719109387i,-101.57993028626069
0.27,0.09000000000000002,1.1199701343364395E-9-4177293.2838440067i,-0.0012429299780233217
0.27,0.09000000000000002,-4642783.782957524i,779.1262365776694
0.27,0.10000000000000002,-7.560479049863942E-4-3989133.6438316675i,70.44790104010023
0.27,0.10000000000000002,0.002295588447775537-3998868.6117768777i,-111.89484015301956
0.27,0.10000000000000002,-4177210.2720579235i,-0.0011608948153745567
0.27,0.10000000000000002,-4642622.535120491i,835.6602129942063
0.27,0.11000000000000001,-0.0025403735863085653-3989134.019902153i,71.07470943561569
0.27,0.11000000000000001,0.0010574757511357285-3998845.586933813i,-102.16266689222881
0.27,0.11000000000000001,-4177006.502505404i,-8.195048785957155E-4
0.27,0.11000000000000001,-4642103.438267184i,1187.4960631897632
0.27,0.12000000000000002,4.369651431655879E-4-3989135.8975984305i,71.59023584131052
0.27,0.12000000000000002,-0.0014687376063547224-3998955.96562502i,-93.22636035571895
0.27,0.12000000000000002,-4178087.6566678444i,-4.317449886841374E-4
0.27,0.12000000000000002,-4644411.010979308i,2222.409382544755
0.27,0.13,0.0037368282144875837-3989903.4149001604i,-32.34483677643814
0.27,0.13,-3.8372354395967725E-4-3999520.3481937684i,-16.033467425310082
0.27,0.13,-8.770734075559929E-10-4185043.976852076i,0.05357161926925724
0.27,0.13,-4787195.275564314i,-18.627796668092834
0.27,0.14,0.009049480000982555-3990792.0093571874i,-14.608072529233253
0.27,0.14,0.0026420548960691937-4000342.9362386405i,-9.6211684697891
0.27,0.14,-4192032.650191217i,0.09307996097620987
0.27,0.14,-7.237297941866242E-10-4965413.832259033i,-10.723864416705817
0.27,0.15000000000000002,-2.236863965848217E-4-3991742.073869412i,-10.197130325944935
0.27,0.15000000000000002,0.0015812433309990018-4001263.8353595915i,-7.252260349724819
0.27,0.15000000000000002,-4198025.9449061565i,0.12175489444914159
0.27,0.15000000000000002,-5170522.353053024i,-8.21160861262784
0.27,0.16000000000000003,-0.011843113850825749-3992714.783045771i,-8.297320122461592
0.27,0.16000000000000003,8.875948000624907E-4-4002305.4841583255i,-5.974321062962006
0.27,0.16000000000000003,-4203502.624771717i,0.14280480165981546
0.27,0.16000000000000003,-5395385.201199734i,-7.021239563607255
0.27,0.17,-0.0019338667132380416-3993654.3305041105i,-7.297648220365872
0.27,0.17,-7.051039095888889E-4-4003434.891926018i,-5.161854201088037
0.27,0.17,6.148897232692557E-10-4208252.147446087i,0.15837141035332886
0.27,0.17,-5628892.127705518i,-6.358160071864492
0.27,0.18000000000000002,0.001392731315008603-3994552.828906717i,-6.700575069508659
0.27,0.18000000000000002,-5.101042657158318E-4-4004649.709262267i,-4.614243915902971
0.27,0.18000000000000002,-4212345.302692261i,0.16984498595009173
0.27,0.18000000000000002,-5861882.983026728i,-5.965350552411063
0.27,0.19000000000000003,2.8022445323432673E-4-3995409.1055700937i,-6.339066753463862
0.27,0.19000000000000003,-5.029440473257124E-4-4006012.102319266i,-4.152877110902148
0.27,0.19000000000000003,-4216444.059428992i,0.17829425682650515
0.27,0.19000000000000003,-1.4879850893659942E-9-6088932.653615229i,-5.7256466180775965
0.27,0.2,-8.753734102851739E-4-3996207.019236613i,-6.0508997594060405
0.27,0.2,6.175121931980978E-4-4007483.7236087103i,-3.872823673263777
0.27,0.2,-4220019.285184225i,0.1846456723862519
0.27,0.2,-6304809.730417093i,-5.5741688261809035
0.27,0.21000000000000002,-3.1780089848833655E-4-3996955.1327751335i,-5.840954306452472
0.27,0.21000000000000002,-3.072367914356594E-4-4009159.892099865i,-3.634942188643715
0.27,0.21000000000000002,-4223301.502168072i,0.18937046136844132
0.27,0.21000000000000002,-6507221.7040357785i,-5.484061723369321
0.27,0.22000000000000003,5.86511257511072E-4-3984014.557914019i,-1.5402989191079728
0.27,0.22000000000000003,-6.08356894766133E-4-3997657.526761892i,-5.664690708014894
0.27,0.22000000000000003,-1.494643453572831E-4-4011133.623532171i,-3.454716004962811
0.27,0.22000000000000003,-4227110.814168219i,0.19280003456243397
0.27,0.23,6.115382182411911E-4-3984127.0693464004i,-1.4335225475897548
0.27,0.23,9.488398394216053E-4-3998302.2267085733i,-5.549411292862894
0.27,0.23,-1.903794092796704E-4-4013358.815153219i,-3.231993081278858
0.27,0.23,-7.444719278873147E-10-4229966.406592087i,0.19549158390510732
0.27,0.24000000000000002,-0.00124909003924014-3984225.6006839885i,-1.3414968504395433
0.27,0.24000000000000002,6.688973101012307E-4-3998925.448170469i,-5.46378167323309
0.27,0.24000000000000002,-6.893144643853934E-6-4016042.380740068i,-2.9948213341864247
0.27,0.24000000000000002,-4233255.616085303i,0.19736480011669474
0.27,0.25,-0.0019212263009645751-3984314.4231450097i,-1.2583137902771373
0.27,0.25,-2.162437203820851E-4-3999516.6179980766i,-5.382954486417224
0.27,0.25,-6.8838206643164605E-6-4018941.5508235386i,-2.9048643246712156
0.27,0.25,-4236520.674996129i,0.19768291910726837
0.27,0.26,0.0014209744100295003-3984392.649839753i,-1.1906232863048676
0.27,0.26,-3.465421127302521E-5-4000066.210754661i,-5.333510892505083
0.27,0.26,-1.0728991852467005E-6-4022088.7012214134i,-2.7115143600348466
0.27,0.26,-4238703.6741845i,0.19859327384766368
0.27,0.27,0.0038533159792282366-3984465.509552575i,-1.1247837126817954
0.27,0.27,-1.5522842305537533E-4-4000578.4245127463i,-5.2758042963856715
0.27,0.27,-3.130781523475326E-7-4026001.9181813505i,-2.6044384434223224
0.27,0.27,-4241363.234993959i,0.19881634550637625
